NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;FPOE   ;GRUE   ;OEVP   ;NEOS   ;HC     ;LINKS  ;BIER   ;SOEZ   ;VOLT   ;WIFF   ;PRO    ;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
;;;;;;;;;;;;;;;;;;;;;;;;                                                                                                                                                                                         
